;data;cidade;estado;formato
45043;1/1/12 00:01;Seattle (Northgate);WA;Oval
45044;1/1/12 00:00;Phoenix;AZ;Oval
45045;1/1/12 00:00;Port Richey/Hudson;FL;Fireball
45046;1/1/12 00:00;Saint Amant;LA;Sphere
45047;1/1/12 00:00;Farmingdale;NY;Circle
45048;1/1/12 00:00;Sykesville;MD;Circle
45049;1/1/12 00:00;High Ridge;MO;Other
45050;1/1/12 00:00;Eastgate;OH;Sphere
45051;2/29/12 23:15;Ferrum;VA;Triangle
45052;2/29/12 21:20;Greenwood;SC;Circle
45053;2/29/12 21:00;Plantation;FL;Sphere
45054;2/29/12 20:30;Prescott Valley;AZ;Light
45055;2/29/12 20:30;Colorado Springs;CO;Light
45056;2/29/12 20:00;Miami Beach;FL;Formation
45057;2/29/12 19:50;Colorado Springs;CO;Oval
45058;2/29/12 00:30;Mesa;AZ;Light
45059;2/28/12 23:57;Reading;PA;Triangle
45060;2/28/12 23:00;Brighton Plantation;ME;Fireball
45061;2/28/12 22:30;Alton;NH;Oval
45062;2/28/12 22:20;Watertown;NY;Light
45063;2/28/12 22:14;Essex Junction;VT;Flash
45064;2/28/12 22:10;Dover;NH;Fireball
45065;2/28/12 19:42;Chaplin;CT;Triangle
45066;2/28/12 19:30;Saratoga Springs/Malta;NY;Light
45067;2/28/12 18:00;Ft. Myers;FL;Light
45068;2/27/12 23:10;Lakeland;FL;Flash
45069;2/27/12 22:20;Coventry;RI;Light
45070;2/27/12 21:00;Pasadena;CA;Oval
45071;2/27/12 20:30;Marietta;MS;Light
45072;2/27/12 09:25;Coventry;RI;Fireball
45073;2/27/12 03:45;Leavenworth;KS;Fireball
45074;2/27/12 01:00;Monroe;MI;Light
45075;2/27/12 00:36;Issaquah;WA;Light
45076;2/27/12 00:00;Ontario;NY;Flash
45077;2/26/12 23:52;Lansing;MI;Sphere
45078;2/26/12 22:45;Hampton;VA;Formation
45079;2/26/12 22:25;Sauk City;WI;Fireball
45080;2/26/12 22:20;Lake Orion;MI;Other
45081;2/26/12 21:00;Chicago;IL;Rectangle
45082;2/26/12 20:45;Rio;WV;Flash
45083;2/26/12 19:54;Federal Way;WA;Light
45084;2/26/12 19:18;Ann Arbor;MI;Rectangle
45085;2/26/12 19:00;St. Peters;MO;Disk
45086;2/26/12 18:32;Bellingham;WA;Light
45087;2/26/12 16:38;Ypsilanti;MI;Disk
45088;2/26/12 15:50;Springdale;AR;Triangle
45089;2/26/12 02:00;Youngstown;NY;Oval
45090;2/25/12 21:55;Lawrenceburg;IN;Circle
45091;2/25/12 21:00;Chandler;AZ;Light
45092;2/25/12 20:14;Pocola;OK;Light
45093;2/25/12 20:00;Zeeland;MI;Light
45094;2/25/12 19:00;St. Louis;MO;Triangle
45095;2/25/12 18:30;Rochester;MN;Triangle
45096;2/25/12 15:30;Williamsburg;VA;Light
45097;2/25/12 10:58;Staten Island;NY;Cigar
45098;2/25/12 06:20;Newark;NJ;Other
45099;2/25/12 00:20;Union;OH;Formation
45100;2/25/12 00:00;Millersville;MO;Light
45101;2/24/12 22:03;Burlington;CT;Light
45102;2/24/12 21:50;Orem;UT;Oval
45103;2/24/12 21:35;Las Vegas;NV;Light
45104;2/24/12 20:10;Liberal;KS;Changing
45105;2/24/12 20:00;Aliquippa;PA;Triangle
45106;2/24/12 13:15;Oklahoma City;OK;Circle
45107;2/23/12 21:00;White Swan;WA;Light
45108;2/23/12 20:20;Phoenix;AZ;Fireball
45109;2/23/12 14:00;Scapoose;OR;Light
45110;2/23/12 05:45;Oshkosh;WI;Light
45111;2/23/12 03:30;Norfolk;VA;Triangle
45112;2/23/12 01:01;Hinsdale;IL;Disk
45113;2/22/12 21:28;Conway;AR;Triangle
45114;2/22/12 21:20;Las Cruces;NM;Circle
45115;2/22/12 20:58;Bay City;MI;Changing
45116;2/22/12 19:44;Acworth;GA;Circle
45117;2/22/12 18:40;Cold Spring;MN;Triangle
45118;2/22/12 18:00;San Diego;CA;Sphere
45119;2/22/12 05:15;Peoria;AZ;Light
45120;2/22/12 01:15;Greenbrier;AR;Other
45121;2/22/12 01:00;Indianapolis;IN;Diamond
45122;2/21/12 23:00;Jackson;MS;Other
45123;2/21/12 22:00;Charleston;ME;Triangle
45124;2/21/12 20:40;Highwood;IL;Disk
45125;2/21/12 20:30;Stephens City;VA;Light
45126;2/21/12 20:00;Bothell;WA;Circle
45127;2/21/12 09:30;Benton;TN;Disk
45128;2/20/12 21:00;Myrtle Beach;SC;Changing
45129;2/20/12 17:45;Morrison;CO;Changing
45130;2/20/12 17:00;Eudora;AR;Light
45131;2/20/12 15:00;West Barnstable;MA;Diamond
45132;2/20/12 07:50;Lexington;NC;Circle
45133;2/20/12 01:45;Williston;VT;Light
45134;2/20/12 00:25;Tinley Park;IL;Light
45135;2/19/12 22:30;Vienna;IL;Disk
45136;2/19/12 21:15;Arcadia;FL;Circle
45137;2/19/12 20:30;Los Angeles;CA;Fireball
45138;2/19/12 20:20;Umatilla;OR;Circle
45139;2/19/12 20:15;Milford;CT;Circle
45140;2/19/12 20:00;Dry Ridge;KY;Triangle
45141;2/19/12 19:30;Clinton;IA;Circle
45142;2/19/12 00:15;Jacksonville;FL;Sphere
45143;2/18/12 22:30;Pembroke;NH;Light
45144;2/18/12 21:30;Ridgefield;WA;Light
45145;2/18/12 19:30;Levittown;PA;Oval
45146;2/18/12 17:43;Miami Lakes;FL;Chevron
45147;2/18/12 10:55;Auburn;WA;Light
45148;2/18/12 05:05;Brattleboro;VT;Circle
45149;2/18/12 00:30;Prineville;OR;Light
45150;2/17/12 23:00;Newburgh;NY;Triangle
45151;2/17/12 21:50;Colleyville;TX;Rectangle
45152;2/17/12 21:30;Port Charlotte;FL;Light
45153;2/17/12 21:10;Statham;GA;Fireball
45154;2/17/12 20:45;Columbus;OH;Fireball
45155;2/17/12 20:00;Fayetteville;NC;Circle
45156;2/17/12 19:10;Mounds View;MN;Rectangle
45157;2/17/12 18:45;Tonawanda (town of);NY;Light
45158;2/17/12 18:40;Simsbury;CT;Light
45159;2/17/12 11:30;Arlington Heights;IL;Triangle
45160;2/17/12 07:15;Anacortes;WA;Oval
45161;2/16/12 23:30;Pearson;GA;Sphere
45162;2/16/12 22:45;Fowleville;MI;Fireball
45163;2/16/12 21:15;Buffalo (above);TX;Flash
45164;2/16/12 21:00;Yuma;AZ;Light
45165;2/16/12 20:00;Monroe;MI;Light
45166;2/16/12 20:00;Oxnard;CA;Flash
45167;2/16/12 19:00;Gainesville;FL;Oval
45168;2/16/12 19:00;Panama City;FL;Sphere
45169;2/16/12 19:00;Miami;FL;Light
45170;2/16/12 08:00;Rancho Viejo;TX;Chevron
45171;2/16/12 07:45;Wendover (east of);UT;Other
45172;2/15/12 23:35;South Kingstown;RI;Light
45173;2/15/12 22:38;Sacramento;CA;Disk
45174;2/15/12 21:05;Alpine;WY;Light
45175;2/15/12 20:49;South Huntingdon;PA;Triangle
45176;2/15/12 19:50;Jacksonville;FL;Light
45177;2/15/12 19:43;Gaithersburg;MD;Triangle
45178;2/15/12 19:00;Tampa;FL;Light
45179;2/15/12 18:59;Hector;NY;Light
45180;2/15/12 17:00;Louisville;KY;Fireball
45181;2/15/12 13:00;Milton;VT;Other
45182;2/15/12 03:20;Sedona (Route 89);AZ;Triangle
45183;2/15/12 03:14;Sedona;AZ;Triangle
45184;2/15/12 03:00;Midland;NC;Fireball
45185;2/15/12 01:00;Storrs;CT;Light
45186;2/14/12 00:00;Anaheim;CA;Fireball
45187;2/14/12 22:40;Provo;UT;Fireball
45188;2/14/12 21:00;Wynne;AR;Other
45189;2/14/12 20:00;Huntington Beach;CA;Light
45190;2/14/12 19:20;Vona;CO;Oval
45191;2/14/12 01:45;St. George;UT;Changing
45192;2/14/12 00:00;Sturbridge;MA;Light
45193;2/13/12 21:30;Rapid City;SD;Triangle
45194;2/13/12 21:00;North Ogden;UT;Sphere
45195;2/13/12 21:00;New Hartford;NY;Changing
45196;2/13/12 19:00;West Hollywood;CA;Formation
45197;2/13/12 18:00;Oroville;CA;Fireball
45198;2/13/12 06:20;Oroville;CA;Changing
45199;2/13/12 02:30;Front Royal;VA;Circle
45200;2/13/12 00:00;Newport News;VA;Light
45201;2/12/12 21:40;Ankeny;IA;Triangle
45202;2/12/12 21:00;Eufaula;OK;Oval
45203;2/12/12 21:00;DeWitt;MI;Fireball
45204;2/12/12 20:55;Glenarm;IL;Diamond
45205;2/12/12 20:30;Naples;FL;Light
45206;2/12/12 19:14;Johnson City;TN;Light
45207;2/12/12 19:14;Johnson City;TN;Light
45208;2/12/12 19:00;Norcross;GA;Light
45209;2/12/12 19:00;San Antonio;TX;Fireball
45210;2/12/12 10:30;White Bear Lake;MN;Light
45211;2/12/12 08:00;Coatesville;PA;Light
45212;2/12/12 05:00;Shelby;AL;Rectangle
45213;2/12/12 04:30;Metlakatla;AK;Disk
45214;2/12/12 02:20;San Francisco;CA;Other
45215;2/12/12 01:47;Florence;SC;Fireball
45216;2/12/12 01:45;Saltville;VA;Sphere
45217;2/11/12 23:10;Elkhorn;NE;Other
45218;2/11/12 20:30;Portsmouth;NH;Light
45219;2/11/12 19:30;Rochester;NH;Light
45220;2/11/12 19:30;Jensen Beach;FL;Circle
45221;2/11/12 19:10;Fairbanks;AK;Light
45222;2/11/12 18:15;Carpentersville;IL;Triangle
45223;2/11/12 18:00;San Diego (north coastal area);CA;Circle
45224;2/10/12 21:00;Saugerties/Palenville;NY;Triangle
45225;2/10/12 20:40;Los Banos;CA;Light
45226;2/10/12 20:30;St. Petersburg;FL;Oval
45227;2/10/12 20:00;Alpine;TX;Light
45228;2/10/12 19:00;San Jose;CA;Light
45229;2/10/12 18:00;Haines;AK;Diamond
45230;2/10/12 18:00;Riverview;FL;Light
45231;2/10/12 17:00;Elizabeth Township;PA;Triangle
45232;2/10/12 12:00;West Palm Beach;FL;Triangle
45233;2/9/12 22:00;Hartville;OH;Triangle
45234;2/9/12 22:00;Rochester Hills;MI;Sphere
45235;2/9/12 22:00;Taos;NM;Other
45236;2/9/12 21:30;Troy;MI;Light
45237;2/9/12 20:15;Tucson;AZ;Circle
45238;2/9/12 20:00;Bakersfield;CA;Light
45239;2/9/12 20:00;Madison;AL;Light
45240;2/9/12 00:47;Rochester Hills;MI;Triangle
45241;2/8/12 21:34;Bothell;WA;Circle
45242;2/8/12 21:00;Sacramento;CA;Fireball
45243;2/8/12 20:55;Marco Island (northeast of);FL;Sphere
45244;2/8/12 20:30;Henderson;NV;Formation
45245;2/8/12 20:00;Marana;AZ;Light
45246;2/8/12 19:15;Madison;WI;Triangle
45247;2/8/12 17:50;Hoskins;IL;Light
45248;2/8/12 01:50;Richmond;VA;Light
45249;2/7/12 20:55;Adamsville;AL;Sphere
45250;2/7/12 19:37;Good Year;AZ;Light
45251;2/7/12 19:30;Morganville;NJ;Cylinder
45252;2/7/12 18:40;Rancho Mirage;CA;Circle
45253;2/7/12 17:00;Edison;NJ;Circle
45254;2/7/12 16:00;Plantation;FL;Chevron
45255;2/7/12 07:00;Las Vegas;NV;Circle
45256;2/7/12 00:00;Portland;OR;Circle
45257;2/6/12 21:15;Santa Maria;CA;Fireball
45258;2/6/12 21:00;New York City;NY;Light
45259;2/6/12 21:00;Yakima;WA;Fireball
45260;2/6/12 20:52;Fort Irwin;CA;Triangle
45261;2/6/12 20:00;Lemitar;NM;Light
45262;2/6/12 19:45;Layton;UT;Light
45263;2/6/12 19:42;Toledo;OH;Light
45264;2/6/12 19:25;Trexlertown/Allentown;PA;Light
45265;2/6/12 19:00;Dexter;MI;Light
45266;2/6/12 19:00;Bright In;IN;Rectangle
45267;2/6/12 19:00;Tonawanda;NY;Circle
45268;2/6/12 19:00;Grove City;OH;Formation
45269;2/6/12 16:50;Dennis/Yarmouth/Barnstable;MA;Chevron
45270;2/6/12 12:15;Brick;NJ;Rectangle
45271;2/6/12 08:40;Bucyrus (6 mi. SW of);OH;Light
45272;2/6/12 06:40;Hamburg;NY;Sphere
45273;2/6/12 06:00;Tucson;AZ;Rectangle
45274;2/6/12 05:00;Rio Rancho;NM;Circle
45275;2/6/12 03:00;Emmett;ID;Triangle
45276;2/6/12 01:30;Maineville;OH;Triangle
45277;2/6/12 01:00;Enterprise;WV;Oval
45278;2/5/12 22:00;Patchogue;NY;Light
45279;2/5/12 21:30;Ballwin;MO;Light
45280;2/5/12 21:15;Overland Park;KS;Light
45281;2/5/12 21:10;Lubbock;TX;Fireball
45282;2/5/12 21:10;Lubbock;TX;Sphere
45283;2/5/12 20:35;Sayre;NY;Light
45284;2/5/12 20:10;South Williamsport;PA;Light
45285;2/5/12 20:00;Atlanta;GA;Light
45286;2/5/12 18:30;Niverville;NY;Light
45287;2/5/12 14:00;Warwick/Coventry;RI;Other
45288;2/5/12 10:40;Fountain Valley;CA;Formation
45289;2/5/12 10:00;La Center;WA;Disk
45290;2/5/12 04:00;Wewoka;OK;Triangle
45291;2/5/12 02:30;Salt Lake City;UT;Triangle
45292;2/5/12 02:10;Bakersfield;CA;Light
45293;2/5/12 01:00;Grove City;OH;Light
45294;2/5/12 00:22;Bellflower;CA;Triangle
45295;2/4/12 23:15;Tempe;AZ;Fireball
45296;2/4/12 22:28;Plainville;CT;Fireball
45297;2/4/12 22:00;San Rafael;CA;Light
45298;2/4/12 21:55;Annandale;NJ;Fireball
45299;2/4/12 21:39;Louisville;KY;Sphere
45300;2/4/12 21:00;Cortland;OH;Fireball
45301;2/4/12 20:45;Atlanta;GA;Other
45302;2/4/12 20:15;Oxford;MI;Rectangle
45303;2/4/12 20:05;Weston;FL;Chevron
45304;2/4/12 19:00;Lakeside;CA;Light
45305;2/4/12 19:00;Vida;OR;Other
45306;2/4/12 18:15;Prescott Valley;AZ;Cylinder
45307;2/4/12 17:48;Novato;CA;Disk
45308;2/4/12 17:40;West Yarmouth;MA;Sphere
45309;2/4/12 17:30;Hibbing;MN;Light
45310;2/4/12 17:00;Greenwich;NY;Other
45311;2/4/12 15:10;Mount Pleasant;MI;Light
45312;2/4/12 11:00;Huntington Beach;CA;Oval
45313;2/4/12 07:30;Tecumseh;NE;Triangle
45314;2/4/12 02:20;Marysville;WA;Light
45315;2/4/12 01:30;Tullahoma;TN;Sphere
45316;2/4/12 00:27;Spokane;WA;Diamond
45317;2/3/12 22:15;Sutton;WV;Circle
45318;2/3/12 21:30;Marshall;NC;Light
45319;2/3/12 20:45;Makawao;HI;Formation
45320;2/3/12 20:22;Huntington;WV;Oval
45321;2/3/12 20:22;Chattaroy;WA;Circle
45322;2/3/12 20:00;Phoenix;AZ;Sphere
45323;2/3/12 20:00;Federal Way;WA;Light
45324;2/3/12 20:00;King William;VA;Triangle
45325;2/3/12 20:00;Merlin;OR;Circle
45326;2/3/12 19:00;Davis;CA;Light
45327;2/3/12 19:00;Vida;OR;Other
45328;2/3/12 18:00;Lake Worth;FL;Fireball
45329;2/3/12 05:30;Weed;CA;Light
45330;2/3/12 01:45;Kenton;OH;Light
45331;2/3/12 00:45;Hawthorne;NY;Cigar
45332;2/2/12 21:38;Chattaroy;WA;Circle
45333;2/2/12 21:00;Prospect;OR;Changing
45334;2/2/12 19:00;Ft. Worth;TX;Triangle
45335;2/2/12 19:00;Spanaway;WA;Changing
45336;2/2/12 15:00;Port Angeles;WA;Disk
45337;2/2/12 13:00;Dodge City;KS;Other
45338;2/2/12 12:30;Monterey Bay Area;CA;Disk
45339;2/2/12 05:35;Rotterdam;NY;Triangle
45340;2/2/12 00:06;Orem;UT;Light
45341;2/1/12 23:40;Fullerton;CA;Fireball
45342;2/1/12 22:15;Hurst;TX;Circle
45343;2/1/12 21:30;Ocean City;MD;Formation
45344;2/1/12 21:00;Colton;CA;Fireball
45345;2/1/12 20:28;Somersworth;NH;Light
45346;2/1/12 20:20;Arlington;TX;Light
45347;2/1/12 20:05;Ben Wheeler;TX;Sphere
45348;2/1/12 20:00;Tomball;TX;Circle
45349;2/1/12 20:00;Austin;TX;Fireball
45350;2/1/12 20:00;Chimacum;WA;Fireball
45351;2/1/12 19:55;Cedar Park;TX;Fireball
45352;2/1/12 19:30;Ocala;FL;Circle
45353;2/1/12 17:56;Groveton;TX;Circle
45354;2/1/12 17:45;Spring Grove;VA;Changing
45355;2/1/12 15:00;El Paso;TX;Circle
45356;2/1/12 14:30;Smackover;AR;Sphere
45357;2/1/12 14:00;Penfield (near);PA;Cylinder
45358;2/1/12 11:00;Arnold;MO;Triangle
45359;2/1/12 10:42;Las Vegas;NV;Rectangle
45360;2/1/12 07:30;Ocala;FL;Light
45361;2/1/12 04:45;Brattleboro;VT;Circle
45362;2/1/12 03:00;New York City (Brooklyn);NY;Fireball
45363;2/1/12 02:00;Romeoville;IL;Changing
45364;2/1/12 01:30;Burtonsville;MD;Oval
45365;3/31/12 22:37;White City;UT;Triangle
45366;3/31/12 22:10;Corinth;MS;Light
45367;3/31/12 21:00;Lake Erling;AZ;Circle
45368;3/31/12 07:00;Miami;FL;Changing
45369;3/31/12 00:54;Bernardston;MA;Other
45370;3/31/12 00:00;Atoka;OK;Triangle
45371;3/30/12 22:45;Lake Havasu City;AZ;Fireball
45372;3/30/12 22:45;Sandy;UT;Triangle
45373;3/30/12 22:20;El Mirage;AZ;Circle
45374;3/30/12 22:00;Little Rock;CA;Other
45375;3/30/12 21:49;North Port;FL;Circle
45376;3/30/12 21:30;Burlington;CT;Flash
45377;3/30/12 21:15;Story City;IA;Formation
45378;3/30/12 21:10;Holladay;UT;Light
45379;3/30/12 04:04;Tampa;FL;Disk
45380;3/30/12 02:15;West Newfield;ME;Other
45381;3/29/12 23:30;Morehead;KY;Light
45382;3/29/12 22:40;Harrison/Armonk/Mt Kisco/Somers;NY;Formation
45383;3/29/12 21:00;Bishop;CA;Oval
45384;3/29/12 21:00;Waukesha;WI;Triangle
45385;3/29/12 20:30;McDonald;PA;Diamond
45386;3/29/12 19:10;Mesa;AZ;Changing
45387;3/29/12 19:00;Roselle;MO;Other
45388;3/29/12 17:30;Crandon;WI;Light
45389;3/29/12 16:00;Morris;IL;Cigar
45390;3/29/12 15:51;Terre Haute;IN;Cigar
45391;3/29/12 06:25;Kaplan;LA;Light
45392;3/29/12 05:22;York;PA;Circle
45393;3/29/12 04:00;Los Angeles;CA;Changing
45394;3/29/12 02:07;Covington;KY;Triangle
45395;3/29/12 02:00;Clinton;MT;Triangle
45396;3/28/12 22:10;Charleston;SC;Cigar
45397;3/28/12 22:00;Gilberts;IL;Triangle
45398;3/28/12 20:45;Whitewater;CO;Fireball
45399;3/28/12 20:00;Crowley;TX;Circle
45400;3/28/12 18:25;Lodi (north of);CA;Oval
45401;3/27/12 23:00;Destrahan;LA;Triangle
45402;3/27/12 23:00;Palos Park;IL;Triangle
45403;3/27/12 23:00;Big Sky;MT;Triangle
45404;3/27/12 22:51;Bozeman;MT;Triangle
45405;3/27/12 21:45;Lillington;NC;Formation
45406;3/27/12 21:20;Wrightsville Beach;NC;Triangle
45407;3/27/12 21:00;Columbia;MO;Rectangle
45408;3/27/12 21:00;Tampa;FL;Light
45409;3/27/12 21:00;Reading;PA;Light
45410;3/27/12 20:47;Shalimar;FL;Oval
45411;3/27/12 12:00;East Haddam;CT;Other
45412;3/27/12 09:55;Hudson;NC;Rectangle
45413;3/27/12 05:20;Middlesex;NJ;Light
45414;3/27/12 05:10;Ellicott City;MD;Fireball
45415;3/27/12 05:10;Jessup;PA;Changing
45416;3/27/12 05:05;Newburgh;NY;Other
45417;3/27/12 05:00;Annapolis;MD;Other
45418;3/27/12 04:45;Prince Edward County;VA;Light
45419;3/27/12 04:00;Macomb;MI;Fireball
45420;3/26/12 22:00;North Wilkesboro;NC;Chevron
45421;3/26/12 21:57;Charlotte;NC;Triangle
45422;3/26/12 20:45;Pueblo;CO;Triangle
45423;3/26/12 20:13;Trumbull;CT;Triangle
45424;3/26/12 20:00;Seminole;OK;Other
45425;3/26/12 18:20;Bakersfield;CA;Other
45426;3/26/12 12:57;St. Louis;MO;Light
45427;3/26/12 10:40;Phenix City;AL;Rectangle
45428;3/26/12 00:37;Orlando;FL;Fireball
45429;3/26/12 00:20;Monroe;MI;Triangle
45430;3/26/12 00:20;Monroe;MI;Triangle
45431;3/25/12 23:35;Olathe;KS;Triangle
45432;3/25/12 23:20;Conyers;GA;Sphere
45433;3/25/12 22:45;Avon;CT;Chevron
45434;3/25/12 21:26;Attleboro;MA;Triangle
45435;3/25/12 21:00;Geneva;OH;Formation
45436;3/25/12 20:45;Bloomington;IL;Circle
45437;3/25/12 20:30;Fontana;CA;Circle
45438;3/25/12 19:00;Federal Way;WA;Other
45439;3/25/12 17:30;Orlando;FL;Triangle
45440;3/25/12 16:00;Oneonta;AL;Circle
45441;3/25/12 00:00;Davenport;IA;Changing
45442;3/24/12 23:52;Burbank;WA;Sphere
45443;3/24/12 23:50;Kansas City;MO;Fireball
45444;3/24/12 23:27;Mustang;OK;Light
45445;3/24/12 22:35;Florida City;FL;Light
45446;3/24/12 22:30;Kew Gardens;NY;Light
45447;3/24/12 22:00;Fresh Meadows;NY;Light
45448;3/24/12 22:00;Canton;CT;Formation
45449;3/24/12 21:30;Scottsdale;AZ;Light
45450;3/24/12 21:15;Farmington;NY;Triangle
45451;3/24/12 21:00;Bellevue;NV;Light
45452;3/24/12 21:00;Burien;WA;Fireball
45453;3/24/12 21:00;Travelers Rest;SC;Fireball
45454;3/24/12 20:28;Billings;MT;Light
45455;3/24/12 19:45;Philadelphia;PA;Circle
45456;3/24/12 19:40;Brighton;IL;Light
45457;3/24/12 18:50;Hallandale;FL;Light
45458;3/24/12 16:00;Lakewood;WA;Oval
45459;3/24/12 15:00;Pecos;NM;Sphere
45460;3/24/12 08:45;Waterloo;IA;Circle
45461;3/24/12 07:00;Wainscott;NY;Light
45462;3/24/12 07:00;Wainscott;NY;Light
45463;3/24/12 06:46;Canton;GA;Fireball
45464;3/24/12 00:10;Somerville;NJ;Sphere
45465;3/23/12 23:00;Antioch;TN;Fireball
45466;3/23/12 22:30;Davenport;WA;Other
45467;3/23/12 22:00;Argenta;IL;Light
45468;3/23/12 22:00;Wabash;IN;Triangle
45469;3/23/12 22:00;Abilene;TX;Triangle
45470;3/23/12 21:20;Bishop;CA;Light
45471;3/23/12 21:00;South Plainfield;NJ;Flash
45472;3/23/12 20:50;University Place;WA;Cigar
45473;3/23/12 20:30;Cowen;WV;Sphere
45474;3/23/12 20:00;Cleveland;TX;Triangle
45475;3/23/12 19:10;Danville;VA;Circle
45476;3/23/12 16:45;Largo;FL;Circle
45477;3/23/12 12:00;Peoria;AZ;Changing
45478;3/23/12 06:04;Summerville;SC;Triangle
45479;3/23/12 01:00;Franklin Square;NY;Circle
45480;3/23/12 00:15;Northborough;MA;Circle
45481;3/23/12;Porterville;CA;Disk
45482;3/22/12 23:00;Mansfield and Terrell;TX;Light
45483;3/22/12 21:05;Nashua;NH;Cigar
45484;3/22/12 20:20;Lake Havasu City;AZ;Sphere
45485;3/22/12 20:00;Santa Rosa;CA;Fireball
45486;3/22/12 12:10;Las Vegas;NV;Cigar
45487;3/22/12 08:30;New Iberia;LA;Fireball
45488;3/22/12 07:45;Houston;TX;Circle
45489;3/22/12 01:00;Presque Isle;ME;Triangle
45490;3/21/12 22:00;Akron;OH;Fireball
45491;3/21/12 21:32;Hanover Township;PA;Light
45492;3/21/12 21:25;Las Vegas;NV;Circle
45493;3/21/12 20:47;Colorado Springs;CO;Circle
45494;3/21/12 20:45;Huntsville;AL;Sphere
45495;3/21/12 20:00;Westfield;IN;Formation
45496;3/21/12 19:30;Greensburg;PA;Light
45497;3/21/12 14:30;Joshua Tree;CA;Disk
45498;3/21/12 13:00;Delmont;NJ;Other
45499;3/21/12 08:08;Surprise;AZ;Disk
45500;3/21/12 07:45;Peoria;AZ;Light
45501;3/21/12 06:23;Avon;OH;Light
45502;3/21/12 06:00;Whitesboro;NY;Light
45503;3/21/12 04:30;Plattsburgh;NY;Other
45504;3/20/12 23:45;Ipswich;MA;Light
45505;3/20/12 23:30;Santa Clara;CA;Light
45506;3/20/12 23:00;Evington;VA;Other
45507;3/20/12 22:30;Laveen;AZ;Light
45508;3/20/12 22:30;Kendall;FL;Light
45509;3/20/12 22:00;Wisconsin Rapids;WI;Light
45510;3/20/12 22:00;Hopewell Junction;NY;Triangle
45511;3/20/12 21:30;Pawtucket;RI;Light
45512;3/20/12 21:00;Northborough;MA;Disk
45513;3/20/12 21:00;Surfside Beach;SC;Light
45514;3/20/12 21:00;Surfside Beach;SC;Light
45515;3/20/12 20:30;Andover;CT;Circle
45516;3/20/12 20:25;Woodbury;MN;Fireball
45517;3/20/12 20:15;Sedona;AZ;Light
45518;3/20/12 19:57;Wright CIty;MO;Fireball
45519;3/20/12 19:30;Waukegan;IL;Other
45520;3/20/12 14:46;Mojave;CA;Oval
45521;3/20/12 14:30;Dyersburg;TN;Other
45522;3/20/12 06:25;Conyers;GA;Flash
45523;3/20/12 03:40;West Seneca;NY;Triangle
45524;3/20/12 01:00;Austin;TX;Fireball
45525;3/20/12 00:00;Hopewell Junction;NY;Triangle
45526;3/20/12;Mojave;CA;Oval
45527;3/19/12 23:15;Cayucos;CA;Fireball
45528;3/19/12 23:00;Worth;IL;Light
45529;3/19/12 22:30;Boise;ID;Light
45530;3/19/12 22:00;Buffalo;NY;Fireball
45531;3/19/12 22:00;Kokomo;IN;Light
45532;3/19/12 20:20;Niskayuna;NY;Disk
45533;3/19/12 19:30;Tiffin;OH;Rectangle
45534;3/19/12 19:00;Wallingford;CT;Other
45535;3/19/12 10:27;Irvine;CA;Disk
45536;3/19/12 08:30;Alburtis;PA;Light
45537;3/19/12 01:00;Laguna Woods;CA;Triangle
45538;3/19/12 00:20;Barboursville;WV;Oval
45539;3/19/12 00:20;Barboursville;WV;Oval
45540;3/18/12 23:00;Gainesville;FL;Light
45541;3/18/12 22:30;Issaquah;WA;Cylinder
45542;3/18/12 22:25;Michigan City;IN;Light
45543;3/18/12 22:00;Niceville;FL;Fireball
45544;3/18/12 22:00;Paducah;KY;Rectangle
45545;3/18/12 21:55;Newberg;OR;Other
45546;3/18/12 21:50;Hagerstown;MD;Sphere
45547;3/18/12 21:45;Alexandria;VA;Triangle
45548;3/18/12 21:30;Claremont;NH;Fireball
45549;3/18/12 21:30;Iowa City;IA;Fireball
45550;3/18/12 21:00;Port St. Lucie;FL;Fireball
45551;3/18/12 21:00;Griffith;IN;Circle
45552;3/18/12 20:45;Seattle;WA;Fireball
45553;3/18/12 20:30;Butler;PA;Flash
45554;3/18/12 20:00;Buffalo;NY;Sphere
45555;3/18/12 20:00;Reading;MO;Circle
45556;3/18/12 20:00;Warwick;RI;Circle
45557;3/18/12 19:40;Chicago;IL;Light
45558;3/18/12 19:15;Warwick;RI;Circle
45559;3/18/12 18:00;Los Angeles;CA;Disk
45560;3/18/12 07:00;Jackson;MI;Light
45561;3/18/12 04:45;Robertsville;MO;Light
45562;3/18/12 01:00;Monroe;MI;Light
45563;3/18/12 00:40;De Pere;WI;Triangle
45564;3/18/12 00:30;Johnstown;PA;Circle
45565;3/18/12 00:01;Arlington;SD;Fireball
45566;3/17/12 23:30;Grand Rapids;MN;Circle
45567;3/17/12 23:30;Casselberry;FL;Fireball
45568;3/17/12 23:00;Phoenix;AZ;Triangle
45569;3/17/12 22:30;Gastings;MI;Chevron
45570;3/17/12 21:20;Hayward;WI;Light
45571;3/17/12 21:19;Cloquet;MN;Flash
45572;3/17/12 20:45;Airway Heights;WA;Sphere
45573;3/17/12 20:45;Gonzales;LA;Light
45574;3/17/12 20:43;Lansing;MI;Light
45575;3/17/12 19:57;Tinley Park;IL;Changing
45576;3/17/12 19:30;Bloomington;IL;Fireball
45577;3/17/12 17:45;Goshen;IN;Triangle
